"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
"2015-11-19",0,FALSE,"667366961093869568",TRUE,NA,NA,NA,NA,NA,52,FALSE,"aiinurntsha_","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Olympics: Almost there! “Future Arena” will host handball during @Rio2016_en #RoadtoRio @CidadeOlimpica https://t.co/c0yVHT99MB",FALSE
"2015-11-19",0,FALSE,"667366649851453441",TRUE,NA,NA,NA,NA,NA,52,FALSE,"jsajourg","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Olympics: Almost there! “Future Arena” will host handball during @Rio2016_en #RoadtoRio @CidadeOlimpica https://t.co/c0yVHT99MB",FALSE
"2015-11-19",0,FALSE,"667366604972363776",TRUE,NA,NA,NA,NA,NA,52,FALSE,"keith_schnoor","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Olympics: Almost there! “Future Arena” will host handball during @Rio2016_en #RoadtoRio @CidadeOlimpica https://t.co/c0yVHT99MB",FALSE
"2015-11-19",0,FALSE,"667366508042022912",TRUE,NA,NA,NA,NA,NA,52,FALSE,"AberkantA","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Olympics: Almost there! “Future Arena” will host handball during @Rio2016_en #RoadtoRio @CidadeOlimpica https://t.co/c0yVHT99MB",FALSE
"2015-11-19",0,FALSE,"667365263315091456",TRUE,NA,NA,NA,NA,NA,52,FALSE,"1christyChristy","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Olympics: Almost there! “Future Arena” will host handball during @Rio2016_en #RoadtoRio @CidadeOlimpica https://t.co/c0yVHT99MB",FALSE
"2015-11-19",0,FALSE,"667365237276864512",TRUE,NA,NA,NA,NA,NA,52,FALSE,"JakethaaSnakeO","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Olympics: Almost there! “Future Arena” will host handball during @Rio2016_en #RoadtoRio @CidadeOlimpica https://t.co/c0yVHT99MB",FALSE
"2015-11-19",0,FALSE,"667365063175618560",TRUE,NA,NA,NA,NA,NA,52,FALSE,"kevin_cnz","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Olympics: Almost there! “Future Arena” will host handball during @Rio2016_en #RoadtoRio @CidadeOlimpica https://t.co/c0yVHT99MB",FALSE
"2015-11-19",0,FALSE,"667365005281632257",TRUE,NA,NA,NA,NA,NA,52,FALSE,"liz32mata","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Olympics: Almost there! “Future Arena” will host handball during @Rio2016_en #RoadtoRio @CidadeOlimpica https://t.co/c0yVHT99MB",FALSE
"2015-11-19",0,FALSE,"667364969357295616",TRUE,NA,NA,NA,NA,NA,255,FALSE,"jeyviercintron","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Olympics: 7 years ago today, Matthias Steiner (GER) won emotional gold. #Olympics http://t.co/Q2nrEoChQY",FALSE
"2015-11-19",0,FALSE,"667364543878832128",TRUE,NA,NA,NA,NA,NA,52,FALSE,"Villekongas","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Olympics: Almost there! “Future Arena” will host handball during @Rio2016_en #RoadtoRio @CidadeOlimpica https://t.co/c0yVHT99MB",FALSE
"2015-11-19",0,FALSE,"667364233244446721",TRUE,NA,NA,NA,NA,NA,52,FALSE,"javcollao","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Olympics: Almost there! “Future Arena” will host handball during @Rio2016_en #RoadtoRio @CidadeOlimpica https://t.co/c0yVHT99MB",FALSE
"2015-11-19",0,FALSE,"667364094186360832",TRUE,NA,NA,NA,NA,NA,19,FALSE,"xMSU4","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @iaaforg: <ed><U+00A0><U+00BC><ed><U+00BE><U+0081> Happy Birthday to Olympic Champion Dayron Robles  

@robles_daron @Olympics https://t.co/V77XxXUfjy",FALSE
"2015-11-19",0,FALSE,"667364008853307392",TRUE,NA,NA,NA,NA,NA,52,FALSE,"24Seven08","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Olympics: Almost there! “Future Arena” will host handball during @Rio2016_en #RoadtoRio @CidadeOlimpica https://t.co/c0yVHT99MB",FALSE
"2015-11-19",0,FALSE,"667363974598406144",FALSE,NA,NA,"667360404662800385","Olympics","52422878",0,FALSE,"24Seven08","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Olympics @Rio2016_en @CidadeOlimpica",FALSE
"2015-11-19",0,FALSE,"667363085267660800",TRUE,NA,NA,NA,NA,NA,52,FALSE,"_oswie","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","RT @Olympics: Almost there! “Future Arena” will host handball during @Rio2016_en #RoadtoRio @CidadeOlimpica https://t.co/c0yVHT99MB",FALSE
"2015-11-19",0,FALSE,"667362890588884992",TRUE,NA,NA,NA,NA,NA,52,FALSE,"Jayps07","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Olympics: Almost there! “Future Arena” will host handball during @Rio2016_en #RoadtoRio @CidadeOlimpica https://t.co/c0yVHT99MB",FALSE
"2015-11-19",0,FALSE,"667362808720400384",TRUE,NA,NA,NA,NA,NA,52,FALSE,"Olympic_Guides","<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","RT @Olympics: Almost there! “Future Arena” will host handball during @Rio2016_en #RoadtoRio @CidadeOlimpica https://t.co/c0yVHT99MB",FALSE
"2015-11-19",0,FALSE,"667362452259106816",TRUE,NA,NA,NA,NA,NA,52,FALSE,"AnthonyWodzick1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Olympics: Almost there! “Future Arena” will host handball during @Rio2016_en #RoadtoRio @CidadeOlimpica https://t.co/c0yVHT99MB",FALSE
"2015-11-19",0,FALSE,"667362175418245121",TRUE,NA,NA,NA,NA,NA,52,FALSE,"SteeMueller","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Olympics: Almost there! “Future Arena” will host handball during @Rio2016_en #RoadtoRio @CidadeOlimpica https://t.co/c0yVHT99MB",FALSE
"2015-11-19",0,FALSE,"667362012679135234",TRUE,NA,NA,NA,NA,NA,52,FALSE,"thejeankow","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @Olympics: Almost there! “Future Arena” will host handball during @Rio2016_en #RoadtoRio @CidadeOlimpica https://t.co/c0yVHT99MB",FALSE
"2015-11-19",0,FALSE,"667361766083592196",FALSE,NA,NA,"667360404662800385","Olympics","52422878",0,FALSE,"jnlangton","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Olympics @Rio2016_en @CidadeOlimpica 
who will be there 
as every country will be barred
just be a druggies paradise",FALSE
"2015-11-19",0,FALSE,"667361519143944192",TRUE,NA,NA,NA,NA,NA,52,FALSE,"AngelMunoz813","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Olympics: Almost there! “Future Arena” will host handball during @Rio2016_en #RoadtoRio @CidadeOlimpica https://t.co/c0yVHT99MB",FALSE
